id_perkara;jenis_perkara;tingkat;usia_tersangka;jenis_kelamin;domisili;pendidikan;jumlah_bb;nilai_kerugian;pasal_utama;residivis;tgl_mulai;tgl_selesai;lama_proses_hari;status_akhir
PIDUM-101093;Pencurian;Penuntutan;53.0;P;Sulsel;SMP;1;156113;KUHP_351;Tidak;3/27/2024;6/21/2024;86;SP3
PIDUM-101094;Narkotika;Prapenuntutan;30.0;L;DIY;SMA;2;165364;KUHP_351;Ya;2/1/2024;6/9/2024;129;Tahap II
PIDUM-101095;Penipuan;Penuntutan;18.0;L;Banten;SMA;2;194949;UU_35_2009_112;Tidak;1/24/2024;2/15/2024;22;Tahap II
PIDUM-101096;PENCURIAN;Prapenuntutan;29.0;L;Banten;SD;5;299670;KUHP_351;Tidak;1/30/2024;2/4/2024;5;P21
PIDUM-101097;;Penuntutan;35.0;L;Jatim;SMA;1;157092;KUHP_351;Ya;1/25/2024;4/16/2024;82;SP3
PIDUM-101098;Narkotika;Prapenuntutan;46.0;L;Jabar;SMA;2;112638;KUHP_303;Tidak;6/30/2024;11/24/2024;147;RJ
PIDUM-101099;Pencurian;Prapenuntutan;25.0;P;Jatim;SMP;1;108272;KUHP_362;Tidak;2/21/2024;6/24/2024;124;RJ
PIDUM-101100;Pencurian;Penuntutan;16.0;L;DIY;SMA;1;88299;KUHP_362;Tidak;1/8/2024;3/31/2024;83;Tahap II
PIDUM-101101;Narkotika;Penuntutan;38.0;P;DKI;SMA;3;357733;KUHP_351;Ya;2/21/2025;4/17/2025;55;P21
PIDUM-101102;Penganiayaan;Prapenuntutan;18.0;L;Jatim;SMA;1;85260;UU_35_2009_112;Tidak;9/15/2024;12/31/2024;107;Tahap II
PIDUM-101103;;Prapenuntutan;27.0;P;DKI;SMA;4;379561;UU_35_2009_112;Tidak;11/11/2024;12/17/2024;36;RJ
PIDUM-101104;perjudian;Penuntutan;28.0;L;DIY;SMP;2;165876;KUHP_351;Tidak;9/25/2025;12/28/2025;94;P21
PIDUM-101105;;prapenuntutan;30.0;P;Sumut;SMA;3;96639;KUHP_303;Tidak;1/23/2024;4/27/2024;95;Tahap II
PIDUM-101106;Penganiayaan;Penuntutan;37.0;L;DIY;S1;2;302067;KUHP_362;Tidak;3/1/2024;6/26/2024;117;Tahap II
PIDUM-101107;KDRT;Prapenuntutan;24.0;L;Jateng;SMA;3;78632;UU_35_2009_112;Ya;6/19/2024;12/21/2024;185;Tahap II
PIDUM-101108;Narkotika;Penuntutan;28.0;P;DKI;SD;0;308101;UU_35_2009_112;Tidak;5/22/2024;8/20/2024;90;P21
pidum-101109;Penganiayaan;Penuntutan;30.0;L;Banten;SMA;2;201335;KUHP_378;Tidak;1/21/2024;3/15/2024;54;P21
PIDUM-101110;Pencurian;Prapenuntutan;32.0;L;Jatim;S1;3;89650;UU_23_2004_44;Ya;7/22/2024;10/3/2024;73;P21
pidum-101111;Pencurian;Prapenuntutan;31.0;L;Sumut;SD;3;276132;UU_35_2009_112;Tidak;1/31/2024;2/5/2024;5;Tahap II
PIDUM-101112;Penipuan;Prapenuntutan;34.0;P;DIY;S1;90;281134;UU_23_2004_44;Tidak;1/31/2024;3/18/2024;47;P21
pidum-101113;narkotika;Penuntutan;38.0;L;DKI;S1;2;517890;KUHP_351;Tidak;4/2/2024;5/30/2024;58;P21
PIDUM-101114;Penganiayaan;Prapenuntutan;34.0;L;Sumut;SD;2;427687;KUHP_362;Tidak;4/17/2024;6/10/2024;54;SP3
PIDUM-101115;Narkotika;Penuntutan;35.0;L;Jabar;S1;4;266005;KUHP_362;Tidak;4/14/2024;7/4/2024;81;P21
PIDUM-101116;Penganiayaan;Prapenuntutan;16.0;L;Jateng;SMA;3;52702;UU_35_2009_112;Tidak;1/12/2024;2/23/2024;42;SP3
PIDUM-101117;Narkotika;Penuntutan;31.0;L;Jabar;S1;2;1883395;KUHP_351;Tidak;9/8/2024;1/5/2025;119;Tahap II
PIDUM-101118;Penganiayaan;Prapenuntutan;35.0;L;DIY;SMA;90;39989;KUHP_362;Ya;2/7/2024;4/22/2024;75;Tahap II
PIDUM-101119;Perjudian;Prapenuntutan;37.0;L;Jabar;SMA;3;420526;UU_35_2009_112;Tidak;1/17/2024;3/31/2024;74;SP3
PIDUM-101120;Perjudian;Penuntutan;24.0;P;Jabar;SMA;2;250517;KUHP_351;Ya;9/20/2024;11/20/2024;61;SP3
pidum-101121;Narkotika;Penuntutan;25.0;L;Jateng;D3;3;50304;KUHP_362;Tidak;1/8/2025;3/30/2025;81;P21
PIDUM-101122;Penganiayaan;PENUNTUTAN;25.0;L;Jateng;SD;2;143731;KUHP_351;Tidak;8/25/2024;12/11/2024;108;Tahap II
PIDUM-101123;Penganiayaan;Prapenuntutan;35.0;L;Sulsel;SMA;1;150429;UU_23_2004_44;Tidak;7/17/2024;8/26/2024;40;P21
PIDUM-101124;Perjudian;Penuntutan;40.0;L;Jateng;SMP;1;600538;KUHP_351;Tidak;5/7/2024;6/24/2024;48;P21
PIDUM-101125;Penganiayaan;Penuntutan;27.0;L;Sumut;SMA;3;79752;KUHP_378;Ya;4/6/2024;6/7/2024;62;Tahap II
PIDUM-101126;Pencurian;penuntutan;39.0;L;Sulsel;SMA;2;125248;KUHP_378;Tidak;1/11/2024;2/1/2024;21;P21
  PIDUM-101127  ;Pencurian;Prapenuntutan;32.0;L;Jateng;SMA;3;15739;UU_35_2009_112;Tidak;3/4/2024;4/15/2024;42;Tahap II
PIDUM-101128;Narkotika;Prapenuntutan;29.0;L;Jabar;SMP;4;922426;KUHP_351;Tidak;2/25/2024;4/20/2024;55;P21
PIDUM-101129;NARKOTIKA;Prapenuntutan;29.0;L;Banten;SD;3;55800;KUHP_351;Tidak;2/6/2024;5/25/2024;109;P21
  PIDUM-101130  ;Perjudian;Penuntutan;37.0;L;Banten;SMP;1;225688;KUHP_378;Tidak;6/3/2024;8/27/2024;85;Tahap II
PIDUM-101131;Penganiayaan;Prapenuntutan;33.0;L;Sulsel;SD;2;147059;KUHP_351;Ya;3/23/2024;6/13/2024;82;P21
PIDUM-101132;Penganiayaan;Prapenuntutan;51.0;L;Jateng;SMA;2;147561;KUHP_362;Tidak;1/11/2024;4/29/2024;109;P21
PIDUM-101133;Perjudian;Prapenuntutan;23.0;L;Sumut;S1;1;365807;KUHP_362;Ya;1/30/2024;4/8/2024;69;P21
PIDUM-101134;perjudian;Penuntutan;35.0;L;Jatim;SD;4;865672;UU_23_2004_44;Ya;5/17/2024;8/15/2024;90;Tahap II
PIDUM-101135;Penganiayaan;Penuntutan;26.0;L;DKI;S1;2;209293;UU_35_2009_112;Tidak;1/10/2024;3/20/2024;70;RJ
PIDUM-101136;Narkotika;Prapenuntutan;23.0;L;DIY;SMA;2;313350;KUHP_378;Tidak;8/16/2024;11/9/2024;85;SP3
PIDUM-101137;  Penganiayaan  ;Prapenuntutan;30.0;L;Sumut;SMA;2;226135;UU_35_2009_112;Tidak;3/23/2024;5/13/2024;51;Tahap II
PIDUM-101138;KDRT;Penuntutan;32.0;L;Jatim;SMA;1;450237;UU_23_2004_44;Tidak;3/19/2024;3/24/2024;5;RJ
pidum-101139;Pencurian;Penuntutan;57.0;L;DIY;D3;2;102445;UU_35_2009_112;Tidak;4/17/2024;6/25/2024;69;Tahap II
PIDUM-101140;KDRT;Penuntutan;29.0;L;Jatim;SD;3;477056;UU_35_2009_112;Tidak;7/27/2024;12/5/2024;131;RJ
PIDUM-101141;;Penuntutan;20.0;P;Jatim;SMA;2;494103;UU_23_2004_44;Tidak;2/21/2024;6/12/2024;112;Tahap II
PIDUM-101142;narkotika;Prapenuntutan;33.0;P;Sulsel;SMA;1;480478;KUHP_378;Tidak;5/15/2024;9/5/2024;113;P21
PIDUM-101143;PENCURIAN;Penuntutan;15.0;L;Banten;SMA;0;84107;KUHP_362;Tidak;4/10/2024;8/12/2024;124;Tahap II
PIDUM-101144;Narkotika;Prapenuntutan;30.0;L;DKI;D3;3;137538;KUHP_362;Tidak;2/7/2024;4/25/2024;78;SP3
PIDUM-101145;Narkotika;Penuntutan;31.0;L;Jatim;SD;3;206791;KUHP_303;Tidak;9/10/2024;12/1/2024;82;P21
PIDUM-101146;Pencurian;Penuntutan;38.0;L;Jateng;SMA;3;41322;KUHP_303;Tidak;7/10/2024;8/29/2024;50;P21
PIDUM-101147;Penipuan;Penuntutan;39.0;L;DIY;SMA;2;802045;UU_35_2009_112;Tidak;5/8/2024;7/9/2024;62;RJ
  PIDUM-101148  ;KDRT;PRAPENUNTUTAN;26.0;L;Sumut;SMA;5;160768;UU_35_2009_112;Tidak;8/16/2024;11/23/2024;99;RJ
PIDUM-101149;Narkotika;Prapenuntutan;29.0;L;Banten;SMA;4;216193;KUHP_378;Tidak;8/30/2024;12/31/2024;123;Tahap II
PIDUM-101150;Penipuan;Prapenuntutan;24.0;L;DIY;SMA;4;91399;UU_35_2009_112;Ya;5/27/2024;8/4/2024;69;RJ
PIDUM-101151;Pencurian;Prapenuntutan;20.0;L;Sulsel;S1;1;43179;KUHP_378;Ya;8/5/2024;9/30/2024;56;Tahap II
PIDUM-101152;Narkotika;prapenuntutan;33.0;L;Jateng;SMA;4;88962;KUHP_362;Tidak;5/23/2024;8/6/2024;75;P21
PIDUM-101153;PENCURIAN;Penuntutan;19.0;L;Jateng;D3;1;202643;UU_23_2004_44;Tidak;5/16/2024;8/23/2024;99;P21
PIDUM-101154;Narkotika;Prapenuntutan;27.0;L;Jatim;SMA;3;319153;KUHP_303;Tidak;4/25/2024;5/12/2024;17;P21
PIDUM-101155;KDRT;Prapenuntutan;22.0;L;Jateng;SD;3;191336;KUHP_378;Tidak;6/16/2024;6/21/2024;5;RJ
PIDUM-101156;Penipuan;Penuntutan;35.0;L;DKI;SD;3;230204;KUHP_351;Tidak;1/21/2024;3/13/2024;52;P21
PIDUM-101157;  Pencurian  ;Penuntutan;47.0;L;Sulsel;SD;1;116189;KUHP_362;Tidak;9/12/2024;10/8/2024;26;P21
PIDUM-101158;Penganiayaan;Prapenuntutan;19.0;L;Jateng;SMA;4;267332;UU_35_2009_112;Tidak;9/3/2024;10/27/2024;54;P21
PIDUM-101159;  Narkotika  ;Prapenuntutan;15.0;L;Jatim;SMP;6;717001;KUHP_378;Tidak;1/4/2024;3/13/2024;69;P21
PIDUM-101160;Narkotika;Penuntutan;29.0;L;DIY;SMA;4;329321;KUHP_378;Tidak;7/28/2024;9/22/2024;56;P21
PIDUM-101161;Perjudian;PRAPENUNTUTAN;31.0;L;Sulsel;SMA;0;365690;UU_35_2009_112;Tidak;1/17/2024;5/29/2024;133;SP3
PIDUM-101162;Perjudian;Penuntutan;32.0;P;Jateng;SD;2;218385;KUHP_378;Tidak;2/18/2024;5/16/2024;88;Tahap II
PIDUM-101163;Narkotika;Prapenuntutan;26.0;L;Banten;SMP;1;36201;KUHP_303;Tidak;6/12/2024;9/7/2024;87;Tahap II
PIDUM-101164;Penganiayaan;Prapenuntutan;29.0;L;Sulsel;SMP;1;57258;KUHP_362;Tidak;1/22/2024;4/30/2024;99;Tahap II
PIDUM-101165;Penganiayaan;Prapenuntutan;34.0;L;Sulsel;SMA;3;256497;UU_35_2009_112;Ya;7/23/2024;8/21/2024;29;RJ
PIDUM-101166;  Pencurian  ;Penuntutan;40.0;P;Sumut;SMP;2;160984;KUHP_303;Tidak;8/2/2024;11/26/2024;116;SP3
PIDUM-101167;Penganiayaan;Prapenuntutan;15.0;L;Banten;SMP;4;252670;UU_35_2009_112;Tidak;3/25/2024;6/4/2024;71;Tahap II
PIDUM-101168;Narkotika;Prapenuntutan;27.0;P;Banten;S1;2;870152;KUHP_378;Tidak;1/1/2024;4/11/2024;101;SP3
PIDUM-101169;Penipuan;Prapenuntutan;32.0;L;DIY;D3;1;336393;UU_35_2009_112;Ya;2/10/2024;3/13/2024;32;P21
PIDUM-101170;Penipuan;Penuntutan;22.0;L;Jabar;SMP;3;573140;UU_23_2004_44;Tidak;4/25/2024;5/7/2024;12;RJ
PIDUM-101171;Pencurian;Prapenuntutan;46.0;L;Sumut;SMA;2;178917;KUHP_362;Tidak;4/21/2025;8/6/2025;107;P21
PIDUM-101172;penganiayaan;Penuntutan;25.0;L;Banten;SMA;5;72604;UU_35_2009_112;Ya;4/29/2024;7/28/2024;90;SP3
PIDUM-101173;Pencurian;Prapenuntutan;30.0;L;Banten;D3;1;153604;KUHP_362;Tidak;2/6/2024;3/15/2024;38;P21
PIDUM-101174;Pencurian;Prapenuntutan;36.0;L;Jabar;SMA;4;72783;KUHP_362;Tidak;4/30/2024;6/9/2024;40;Tahap II
PIDUM-101175;Perjudian;Prapenuntutan;25.0;L;DIY;SMP;4;773201;UU_35_2009_112;Tidak;4/3/2024;8/1/2024;120;RJ
PIDUM-101176;Pencurian;Prapenuntutan;15.0;L;Sumut;SMA;0;358753;KUHP_362;Tidak;6/30/2024;7/27/2024;27;P21
PIDUM-101177;Narkotika;Prapenuntutan;27.0;L;Banten;SMA;2;273898;UU_23_2004_44;Tidak;1/14/2024;6/2/2024;140;Tahap II
  PIDUM-101178  ;pencurian;Penuntutan;40.0;L;Jatim;SMP;4;560140;UU_23_2004_44;Ya;6/20/2024;7/28/2024;38;P21
PIDUM-101179;Perjudian;Prapenuntutan;27.0;L;DIY;SMA;0;21589;KUHP_351;Tidak;4/3/2024;7/12/2024;100;P21
PIDUM-101180;Narkotika;Prapenuntutan;23.0;P;Sumut;SMA;1;293061;KUHP_378;Tidak;1/30/2025;4/1/2025;61;P21
PIDUM-101181;Penganiayaan;Prapenuntutan;39.0;L;Banten;SMA;1;43886;UU_35_2009_112;Tidak;2/20/2024;5/29/2024;99;P21
PIDUM-101182;Narkotika;Prapenuntutan;28.0;L;Banten;SMP;3;161578;KUHP_303;Ya;4/30/2024;6/22/2024;53;P21
PIDUM-101183;Penipuan;Prapenuntutan;26.0;L;Jabar;SMA;1;119168;KUHP_378;Ya;11/18/2024;1/25/2025;68;Tahap II
pidum-101184;KDRT;Penuntutan;32.0;L;Sumut;SD;1;315444;KUHP_362;Tidak;1/13/2024;3/29/2024;76;P21
PIDUM-101185;Penganiayaan;Prapenuntutan;37.0;L;Jatim;D3;3;204472;KUHP_303;Tidak;11/28/2024;1/1/2025;34;SP3
PIDUM-101186;PERJUDIAN;Prapenuntutan;52.0;P;DIY;SMP;3;624756;KUHP_303;Tidak;5/19/2024;8/31/2024;104;P21
  PIDUM-101187  ;KDRT;Prapenuntutan;38.0;L;Jateng;SD;7;89152;UU_35_2009_112;Tidak;1/9/2024;3/3/2024;54;RJ
PIDUM-101188;KDRT;Penuntutan;41.0;L;DKI;SMA;2;330748;UU_23_2004_44;Ya;2/12/2024;4/17/2024;65;P21
  PIDUM-101189  ;Narkotika;Prapenuntutan;26.0;L;Jatim;D3;2;191419;UU_23_2004_44;Tidak;5/27/2024;7/1/2024;35;P21
PIDUM-101190;Narkotika;Penuntutan;21.0;L;Jateng;D3;2;31720;UU_35_2009_112;Ya;1/9/2024;1/14/2024;5;P21
PIDUM-101191;Narkotika;Prapenuntutan;31.0;P;Jatim;SMA;3;64950;KUHP_378;Tidak;4/14/2024;6/20/2024;67;P21
PIDUM-101192;Penipuan;Prapenuntutan;31.0;L;Sumut;SMP;9;140101;UU_23_2004_44;Tidak;2/20/2024;8/9/2024;171;Tahap II
PIDUM-101193;Narkotika;prapenuntutan;21.0;L;Jateng;SMA;3;494989;KUHP_351;Tidak;4/26/2024;8/10/2024;106;P21
PIDUM-101194;Penipuan;Penuntutan;29.0;L;Sumut;SMA;2;258777;KUHP_351;Tidak;1/6/2024;3/20/2024;74;P21
PIDUM-101195;Narkotika;Prapenuntutan;34.0;L;Jateng;SMP;2;50640;KUHP_362;Tidak;9/3/2024;11/6/2024;2020;P21
PIDUM-101196;penipuan;Prapenuntutan;34.0;L;Jatim;S1;1;141447;UU_23_2004_44;Tidak;3/11/2025;5/25/2025;75;P21
PIDUM-101197;Perjudian;Prapenuntutan;35.0;L;Jabar;SD;2;1224210;KUHP_303;Tidak;2/20/2025;5/27/2025;96;SP3
PIDUM-101198;Pencurian;Penuntutan;33.0;L;Jatim;S1;2;181901;KUHP_362;Tidak;6/15/2024;7/12/2024;27;Tahap II
PIDUM-101199;Perjudian;Prapenuntutan;26.0;L;Sumut;S1;1;117321;UU_23_2004_44;Tidak;1/17/2024;5/15/2024;119;P21
PIDUM-100880;Penipuan;Prapenuntutan;37.0;L;Sulsel;S1;7;34508;KUHP_378;Tidak;2/1/2024;2/12/2024;11;Tahap II
PIDUM-100953;Penganiayaan;Prapenuntutan;30.0;L;Sulsel;SMA;1;836617;UU_23_2004_44;Tidak;10/21/2024;3/9/2025;139;RJ
PIDUM-100459;Pencurian;penuntutan;37.0;L;Banten;SD;4;570195;UU_35_2009_112;Tidak;1/16/2024;6/1/2024;137;Tahap II
PIDUM-100765;Narkotika;Penuntutan;22.0;L;Sulsel;SMA;5;73117;KUHP_362;Tidak;4/11/2024;5/2/2024;21;P21
PIDUM-100354;Penganiayaan;Prapenuntutan;21.0;L;Jabar;SMP;3;223300;KUHP_303;Tidak;1/9/2024;4/21/2024;103;Tahap II
PIDUM-100169;Penipuan;Penuntutan;24.0;P;DKI;SMA;2;776346;KUHP_378;Tidak;4/17/2024;4/22/2024;5;Tahap II
pidum-100989;Penganiayaan;Penuntutan;35.0;L;Jateng;SMA;2;459168;UU_35_2009_112;Tidak;7/24/2024;9/12/2024;50;P21
PIDUM-100244;Penganiayaan;Prapenuntutan;37.0;L;DIY;SMA;0;57610;UU_35_2009_112;Tidak;1/2/2024;3/21/2024;79;P21
PIDUM-100805;Pencurian;Penuntutan;nan;L;Banten;SMA;1;30597;UU_23_2004_44;Tidak;6/9/2024;8/10/2024;62;P21
PIDUM-100801;Penipuan;penuntutan;28.0;L;Jateng;S1;1;170086;UU_35_2009_112;Tidak;1/20/2024;6/16/2024;148;Tahap II
PIDUM-101181;Penganiayaan;Prapenuntutan;39.0;L;Banten;SMA;1;43886;UU_35_2009_112;Tidak;2/20/2024;5/29/2024;99;P21
PIDUM-100756;KDRT;prapenuntutan;15.0;L;DKI;SD;1;378047;UU_23_2004_44;Ya;4/26/2024;5/23/2024;27;RJ
PIDUM-100668;Penganiayaan;Prapenuntutan;23.0;L;Jateng;SMP;2;549083;KUHP_351;Tidak;1/25/2024;5/3/2024;99;SP3
PIDUM-100848;Pencurian;Prapenuntutan;32.0;L;DKI;D3;1;246164;KUHP_362;Tidak;3/24/2024;5/13/2024;50;Tahap II
PIDUM-100874;Perjudian;Prapenuntutan;25.0;L;Jatim;SMA;1;52241;KUHP_351;Tidak;1/4/2024;2/19/2024;46;P21
PIDUM-100284;Penipuan;Penuntutan;22.0;L;DIY;S1;4;115139;KUHP_351;Tidak;4/13/2024;5/29/2024;46;P21
PIDUM-100285;Penganiayaan;Prapenuntutan;24.0;L;Sumut;SMA;1;226088;UU_23_2004_44;Tidak;1/20/2024;5/10/2024;111;P21
PIDUM-101017;Penganiayaan;PENUNTUTAN;52.0;P;Banten;SMP;5;219969;KUHP_362;Ya;4/10/2024;6/9/2024;60;Tahap II
PIDUM-100319;Narkotika;Prapenuntutan;590.0;L;DKI;S1;2;164296;UU_35_2009_112;Tidak;2/4/2024;3/19/2024;44;P21
PIDUM-100229;KDRT;PENUNTUTAN;nan;L;Jatim;SMA;3;135550;KUHP_362;Tidak;4/29/2024;10/11/2024;165;SP3
  PIDUM-100882  ;Narkotika;Prapenuntutan;27.0;L;Sulsel;S1;2;786792;KUHP_362;Ya;1/3/2024;2/27/2024;55;P21
PIDUM-100483;PENGANIAYAAN;Prapenuntutan;18.0;P;Banten;S1;0;14935;UU_35_2009_112;Ya;4/28/2024;8/3/2024;97;Tahap II
PIDUM-100306;;Prapenuntutan;24.0;L;Jabar;SMP;0;491136;KUHP_362;Tidak;3/28/2024;5/9/2024;42;P21
PIDUM-100427;Narkotika;Penuntutan;24.0;L;Jateng;S1;3;78876;UU_35_2009_112;Tidak;9/19/2024;9/24/2024;5;P21
PIDUM-100150;Narkotika;PENUNTUTAN;39.0;P;DKI;S1;1;49951;KUHP_303;Ya;10/13/2024;2/25/2025;135;Tahap II
PIDUM-101173;  Pencurian  ;Penuntutan;30.0;L;Banten;D3;1;153604;KUHP_362;Tidak;2/6/2024;3/15/2024;38;P21
PIDUM-100708;Perjudian;Prapenuntutan;32.0;L;Jatim;SMA;2;202293;KUHP_303;Tidak;2/5/2024;3/12/2024;36;Tahap II
  PIDUM-100038  ;KDRT;Prapenuntutan;44.0;L;DKI;S1;0;76461;KUHP_378;Tidak;5/18/2024;7/4/2024;47;RJ
PIDUM-100461;Penganiayaan;Prapenuntutan;40.0;L;Sumut;SMP;3;27011;UU_35_2009_112;Ya;5/5/2024;6/18/2024;44;P21
PIDUM-100047;Penipuan;Prapenuntutan;25.0;L;DKI;D3;5;203703;KUHP_378;Tidak;3/29/2024;4/3/2024;5;Tahap II
PIDUM-100177;  Narkotika  ;Penuntutan;26.0;L;DKI;S1;5;155932;KUHP_362;Tidak;2/28/2024;4/1/2024;33;P21
PIDUM-101064;Narkotika;Prapenuntutan;31.0;P;Sumut;SD;3;83839;UU_35_2009_112;Tidak;3/6/2024;7/6/2024;122;P21
PIDUM-100766;Pencurian;Penuntutan;55.0;P;Jateng;SD;2;165495;UU_23_2004_44;Tidak;6/21/2024;9/9/2024;80;Tahap II
PIDUM-100009;Penganiayaan;Prapenuntutan;28.0;L;Jabar;SMP;2;122309;KUHP_378;Tidak;5/27/2024;9/7/2024;103;P21
PIDUM-100263;Penganiayaan;Prapenuntutan;17.0;L;Jabar;SMP;4;117625;KUHP_303;Tidak;3/28/2024;4/18/2024;21;Tahap II
PIDUM-100686;Pencurian;penuntutan;36.0;L;Sulsel;SMP;4;31672;KUHP_362;Tidak;4/11/2024;6/17/2024;67;Tahap II
PIDUM-100824;Penganiayaan;Prapenuntutan;37.0;L;DIY;SMP;3;75144;KUHP_303;Tidak;4/2/2024;5/20/2024;48;Tahap II
PIDUM-100399;Pencurian;Prapenuntutan;15.0;P;Sulsel;SMA;4;52523;KUHP_378;Tidak;6/17/2024;8/25/2024;69;P21
PIDUM-100476;Pencurian;Prapenuntutan;38.0;L;Banten;S1;1;381163;KUHP_362;Tidak;1/10/2024;5/3/2024;114;P21
pidum-100867;;Penuntutan;26.0;L;Sumut;SD;2;151747;KUHP_362;Ya;1/25/2024;3/9/2024;44;Tahap II
pidum-100868;Perjudian;Prapenuntutan;nan;L;Sumut;S1;1;365807;KUHP_362;Ya;1/30/2024;4/8/2024;69;P21
pidum-100549;Narkotika;Penuntutan;19.0;L;Banten;SMA;5;111104;UU_23_2004_44;Tidak;6/26/2024;9/25/2024;91;P21
PIDUM-100779;Narkotika;Prapenuntutan;15.0;L;DKI;SD;3;601472;UU_35_2009_112;Tidak;5/2/2024;9/29/2024;150;SP3
pidum-100556;Penganiayaan;Penuntutan;24.0;L;Jateng;SMP;0;117507;UU_23_2004_44;Tidak;1/18/2024;4/10/2024;83;P21
PIDUM-100198;Narkotika;Prapenuntutan;47.0;L;Sulsel;SMP;3;134214;KUHP_362;Tidak;9/18/2024;12/14/2024;87;SP3
PIDUM-100081;Pencurian;Prapenuntutan;31.0;L;Sumut;SMA;1;354610;KUHP_362;Ya;4/27/2024;6/19/2024;53;SP3
PIDUM-100110;Narkotika;Penuntutan;24.0;L;Jateng;SMA;2;283406;KUHP_303;Tidak;2/11/2024;5/4/2024;83;P21
PIDUM-101013;Penipuan;Penuntutan;42.0;L;DKI;D3;0;88283;KUHP_362;Tidak;1/5/2024;3/4/2024;59;SP3
PIDUM-100809;Narkotika;Prapenuntutan;38.0;L;Banten;S1;3;931082;KUHP_378;Tidak;1/15/2024;2/16/2024;32;P21
PIDUM-100062;Pencurian;penuntutan;36.0;L;Sulsel;SMA;6;1015349;KUHP_378;Tidak;7/30/2024;10/21/2024;83;P21
PIDUM-100891;;Prapenuntutan;590.0;L;Jateng;SMA;1;168407;KUHP_378;Ya;8/20/2024;9/24/2024;35;SP3
PIDUM-100422;Penganiayaan;Prapenuntutan;nan;P;Banten;S1;0;270387;KUHP_362;Tidak;1/12/2024;2/9/2024;28;SP3
PIDUM-100759;penipuan;PRAPENUNTUTAN;41.0;L;Sulsel;SMP;3;30230;UU_35_2009_112;Tidak;7/5/2024;9/26/2024;83;SP3
PIDUM-100340;Pencurian;Penuntutan;36.0;L;Sumut;SMP;2;587337;KUHP_362;Tidak;3/22/2024;5/6/2024;45;P21
PIDUM-100713;Pencurian;Prapenuntutan;30.0;L;Jateng;S1;0;61624;UU_23_2004_44;Tidak;3/4/2024;7/13/2024;131;RJ
PIDUM-101180;Narkotika;Prapenuntutan;23.0;P;Sumut;SMA;1;293061;KUHP_378;Tidak;1/30/2025;4/1/2025;61;P21
PIDUM-101074;Penganiayaan;Prapenuntutan;18.0;L;Sulsel;SMA;1;309501;KUHP_303;Tidak;6/11/2025;7/24/2025;43;SP3
PIDUM-101200;;Prapenuntutan;24.0;L;Jatim;SMA;1;89379;UU_23_2004_44;Tidak;1/20/2024;3/10/2024;50;RJ
PIDUM-100657;Pencurian;Penuntutan;22.0;L;Banten;SMA;9;127017;UU_35_2009_112;Tidak;2/24/2024;6/5/2024;102;Tahap II
  PIDUM-100159  ;Pencurian;Prapenuntutan;33.0;L;Sumut;SD;2;244901;UU_23_2004_44;Tidak;6/5/2024;8/28/2024;84;SP3
